SKU,Item Name,SCM Unit,Transit Unit,Legacy Conversion,Derived Conversion,Pattern,Conversion Source,Evidence,Status
999410,Premix Gula Roti Tawar,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999411,Premix Gula Sby Dekor,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999412,Premix Gula lapis surabaya,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999413,Premix Gula Tart,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999414,Premix Gula Roll Cake,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999415,Premix Gula Sponge Cake Coklat,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999416,Premix Gula Sponge Cake Vanila,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999417,Premix Gula Hole Tiramisu,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999419,Premix Gula Sus,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999420,Premix Gula Mochi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999421,Premix Gula Bolu Ketan,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999422,Premix Gula Bolu Tape,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999423,Premix Gula Cake Flower,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999424,Premix Gula bolu gulung Ekonomis,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999425,Gula Pasir Kiloan,KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999427,PREMIX GULA CROMBOLONI,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999428,Premix gula chiffon sensasi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999429,PREMIX GULA BOLU PISANG SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999430,PREMIX GULA TALAS SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999431,PREMIX GULA BROWNIES SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999432,PREMIX GULA TART SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999433,PREMIX GULA ROTI TAWAR EKONOMIS,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999434,Premix gula chiffon sensasi coklat,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999501,Soda Bolu Pisang,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999502,SODA BOLU PISANG SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999601,Sp Bolu Pisang,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999602,Sp Brownies,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999603,Sp Chocoroll,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999604,Sp Jappanese Cake,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999605,Sp Lapis Talas,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999606,Sp lapis surabaya,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999607,Sp Tart,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999608,Sp Milkbath,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999609,Sp Cair Milkbath,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999610,Sp Roll Cake,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999611,Sp Sponge Cake Coklat,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999612,Sp Sponge Cake Vanila,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999613,Sp Tiramisu,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999614,Sp Bolu Ketan,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999615,Sp Hole Tiramisu,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999616,Sp Bolu Tape,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999617,Sp Cake Flower,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999618,Sp bolu gulung Ekonomis,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999619,SP KILOAN,KG,KG,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999620,SP Sarang keju,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999621,EKL Roti manis,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999622,SP Chiffon sensasi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999623,SP BF Dekor,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999624,SP BOLU PISANG SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999625,SP LAPIS TALAS SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999626,SP BROWNIES SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999627,SP TART SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999628,SP chiffon sensasi coklat,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999701,Premix Scm Bf Dekor,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999703,Premix Scm Bollen,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999704,Premix Scm Bolu Pisang,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999705,Premix Scm Brownies,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999706,Premix Scm Chocoroll,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999707,Premix Scm Jappanese Cake,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999708,Premix Scm Lapis Talas,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999709,Premix Scm Milkbath,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999710,Premix Scm Rainbow,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999711,Premix Scm Roti Manis,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999712,Premix Scm Roti Tawar,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999713,Premix Scm Sby Dekor,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999714,Premix Scm lapis surabaya,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999715,Premix Scm Tart,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999716,Premix Scm Roll Cake,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999717,Premix Scm Sponge Cake Coklat,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999718,Premix Scm Sponge Cake Vanila,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999719,Premix Scm Hole Tiramisu,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999720,Premix Scm Moulten,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999721,Premix Scm Sus,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999722,Premix Scm Mochi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999723,Premix Scm Chiffon,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999724,Premix Scm Bakpia,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999725,Premix Scm Red Velvet Hole,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999726,Premix Scm Roti Gandum,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999727,Premix Scm Roti French Bread,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999728,Premix Scm Cake Flower,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999729,Premix Scm American Brownies,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999730,Premix Scm Topping Mexico,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999731,Premix Scm Butter Sugar,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999732,Premix Scm Tiramisu,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999733,Premix Scm Blackforest,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999734,Premix Scm Vla Sus,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999735,Premix Scm Isi Mochi B Susu Bubuk,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999736,Premix Scm Isi Mochi A Susu Bubuk,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999737,Premix Scm Isi Mochi A Maizena,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999738,Premix Scm Isi Mochi A Gula Halus,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999739,Premix Scm Bolu Ketan,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999740,Premix Scm Bolu Tape,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999741,Premix Scm Bolu Gulung Ekonomis,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999742,Premix chiffon sensasi,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999743,Premix cromboloni,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999744,Premix chiffon sensasi coklat,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999745,PREMIX SCM ROTI TAWAR EKONOMIS,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999746,PREMIX BOLU PISANG SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999747,PREMIX BROWNIES  SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999748,PREMIX LAPIS TALAS SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999749,PREMIX TART SETENGAH,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999750,PREMIX SCM DANISH COKLAT BELEPOTAN,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999751,PREMIX GULA DANISH COKLAT BELEPOTAN,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999753,PREMIX COOKIES LIDAH KUCING,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999754,PREMIX COOKIES NASTAR SULTAN,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999755,PREMIX COOKIES KASTANGLES,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999756,PREMIX COOKIES PUTRI SALJU,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999757,PREMIX DUBAI CHEWY COOKIE,PCS,PCS,1.0,1.0,NO_PACKAGING_LAYER,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999801,Premix Brownies Bakar,KG,KG,5.0,5.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,LEGACY_CONVERSION_CANDIDATE,PENDING
999802,Premix Durian Mra @10Kg,KG,KG,10.0,10.0,SCM_LARGE_UNIT_TO_TRANSIT_BASE_UNIT_CANDIDATE,DETECTOR,"NAME_DERIVED_CANDIDATE,LEGACY_CONVERSION_CANDIDATE",PENDING
